Fecha de Venta,ClienteID,Cantidad,Precio Unitario,DescuentoID,Prioridad,Medio de Envío,Segmento,Provincia,ID
2009-02-23,11,30,33.29,14,Critical,Regular Air,Corporate,Ontario,347
2009-02-23,13,19,20.98,15,High,Delivery Truck,Corporate,Saskachewan,348
2009-02-24,28,46,300.98,13,Critical,Delivery Truck,Home Office,Ontario,349
2009-02-24,30,1,2.94,10,Critical,Regular Air,Home Office,Ontario,350
2009-02-24,20,17,138.14,4,Critical,Regular Air,Small Business,Nova Scotia,351
2009-02-24,6,12,48.58,9,Critical,Express Air,Corporate,Quebec,352
2009-02-25,39,39,29.18,7,Not Specified,Express Air,Corporate,Manitoba,353
2009-02-25,1,31,80.98,5,Not Specified,Regular Air,Corporate,Manitoba,354
2009-02-25,3,31,10.44,8,High,Regular Air,Corporate,Manitoba,355
2009-02-25,16,3,8.33,12,High,Regular Air,Corporate,Manitoba,356
2009-02-25,5,22,50.98,1,Low,Regular Air,Corporate,Yukon,357
2009-02-26,22,22,5.34,12,Critical,Regular Air,Corporate,Ontario,358
2009-02-26,27,24,40.98,4,Critical,Regular Air,Corporate,Ontario,359
2009-02-26,4,20,6.88,10,Medium,Regular Air,Home Office,Newfoundland,360
2009-02-26,33,15,55.48,10,Critical,Regular Air,Home Office,Newfoundland,361
2009-02-26,4,23,195.99,13,Medium,Regular Air,Home Office,Nova Scotia,362
2009-02-26,3,20,35.99,11,Critical,Regular Air,Home Office,Saskachewan,363
2009-02-26,7,9,3.6,11,High,Regular Air,Consumer,British Columbia,364
2009-02-26,28,22,8.33,7,Medium,Regular Air,Consumer,Alberta,365
2009-02-26,34,20,499.99,8,Medium,Regular Air,Consumer,Alberta,366
2009-02-27,24,14,4.98,13,Low,Regular Air,Corporate,Northwest Territories,367
2009-02-27,10,39,294.62,9,High,Delivery Truck,Corporate,Ontario,368
2009-02-27,3,28,11.99,7,Critical,Regular Air,Home Office,Manitoba,369
2009-02-27,21,10,130.98,4,Low,Delivery Truck,Corporate,Saskachewan,370
2009-02-27,19,16,125.99,7,Low,Express Air,Corporate,Alberta,371
2009-02-28,21,46,30.98,3,Critical,Express Air,Consumer,Manitoba,372
2009-02-28,35,18,120.98,8,Low,Regular Air,Corporate,British Columbia,373
2009-02-28,39,23,8.32,9,Low,Express Air,Corporate,British Columbia,374
2009-02-28,16,29,125.99,3,Low,Regular Air,Corporate,British Columbia,375
2009-03-01,12,8,40.98,12,Critical,Regular Air,Corporate,Prince Edward Island,376
2009-03-01,14,37,11.34,11,High,Regular Air,Corporate,Ontario,377
2009-03-01,15,10,90.97,13,Low,Delivery Truck,Home Office,Ontario,378
2009-03-01,14,1,3499.99,10,Medium,Express Air,Corporate,New Brunswick,379
2009-03-01,7,25,28.48,4,Critical,Regular Air,Home Office,Manitoba,380
2009-03-01,28,13,2.08,8,Critical,Regular Air,Home Office,Manitoba,381
2009-03-01,30,38,45.99,13,Critical,Express Air,Home Office,Manitoba,382
2009-03-02,31,29,30.73,9,Medium,Regular Air,Corporate,Northwest Territories,383
2009-03-02,38,47,8.33,15,Not Specified,Express Air,Consumer,Ontario,384
2009-03-02,30,1,170.98,15,High,Delivery Truck,Small Business,Manitoba,385
2009-03-02,34,3,3.69,4,Not Specified,Regular Air,Small Business,New Brunswick,386
2009-03-02,3,20,92.23,5,Not Specified,Regular Air,Small Business,New Brunswick,387
2009-03-02,6,15,175.99,14,Not Specified,Express Air,Small Business,New Brunswick,388
2009-03-03,38,34,2.08,6,Low,Regular Air,Corporate,Northwest Territories,389
2009-03-04,39,1,10.14,2,Low,Regular Air,Small Business,Northwest Territories,390
2009-03-04,31,6,205.99,6,Low,Regular Air,Corporate,Manitoba,391
2009-03-04,21,14,280.98,12,Critical,Delivery Truck,Consumer,Saskachewan,392
2009-03-05,32,45,9.78,7,Not Specified,Regular Air,Corporate,Prince Edward Island,393
2009-03-05,3,27,3.28,13,Not Specified,Express Air,Corporate,Prince Edward Island,394
2009-03-05,35,5,34.98,6,Medium,Regular Air,Corporate,Ontario,395
2009-03-05,34,9,19.99,2,Medium,Regular Air,Corporate,Ontario,396
2009-03-05,31,9,19.98,12,Medium,Regular Air,Corporate,Ontario,397
2009-03-05,20,36,65.99,2,Medium,Express Air,Corporate,Quebec,398
2009-03-05,15,25,107.53,11,Critical,Regular Air,Home Office,New Brunswick,399
2009-03-05,24,44,10.91,10,Not Specified,Regular Air,Home Office,Manitoba,400
2009-03-05,23,21,296.18,3,Low,Delivery Truck,Home Office,New Brunswick,401
2009-03-06,21,26,60.98,12,Medium,Regular Air,Home Office,Northwest Territories,402
2009-03-06,10,10,113.98,7,Not Specified,Delivery Truck,Small Business,British Columbia,403
2009-03-06,11,16,6.48,13,Not Specified,Regular Air,Small Business,British Columbia,404
2009-03-06,17,14,230.98,1,Low,Delivery Truck,Consumer,Alberta,405
2009-03-07,37,20,517.48,8,Critical,Delivery Truck,Small Business,British Columbia,406
2009-03-08,15,50,51.98,8,High,Regular Air,Home Office,Ontario,407
2009-03-08,38,11,80.97,8,High,Delivery Truck,Home Office,Ontario,408
2009-03-08,15,11,300.98,2,Low,Delivery Truck,Consumer,Saskachewan,409
2009-03-08,26,33,8.74,12,Low,Regular Air,Consumer,Saskachewan,410
2009-03-08,12,15,161.55,11,Critical,Regular Air,Small Business,New Brunswick,411
2009-03-09,30,42,19.23,6,High,Regular Air,Home Office,Prince Edward Island,412
2009-03-09,17,33,35.99,15,Not Specified,Express Air,Corporate,Saskachewan,413
2009-03-09,24,35,7.64,3,Low,Express Air,Corporate,Saskachewan,414
2009-03-09,23,33,400.97,14,Low,Delivery Truck,Corporate,Saskachewan,415
2009-03-09,35,21,3.25,15,Not Specified,Regular Air,Corporate,Alberta,416
2009-03-10,23,36,4.98,2,Medium,Regular Air,Consumer,Manitoba,417
2009-03-10,9,25,22.84,1,Medium,Regular Air,Consumer,Manitoba,418
2009-03-10,17,6,99.99,11,Medium,Express Air,Home Office,New Brunswick,419
2009-03-10,31,3,6783.02,9,Low,Regular Air,Consumer,Alberta,420
2009-03-11,38,11,99.99,5,High,Regular Air,Home Office,Northwest Territories,421
2009-03-11,19,18,193.17,7,High,Regular Air,Home Office,Northwest Territories,422
2009-03-11,33,44,20.99,1,High,Express Air,Home Office,Northwest Territories,423
2009-03-11,35,36,8.6,13,Not Specified,Regular Air,Corporate,Ontario,424
2009-03-12,34,20,73.98,14,High,Regular Air,Small Business,Quebec,425
2009-03-12,32,34,51.98,4,High,Regular Air,Small Business,Quebec,426
2009-03-12,2,31,4.0,5,Not Specified,Regular Air,Small Business,Ontario,427
2009-03-12,16,46,100.98,1,Not Specified,Delivery Truck,Consumer,Saskachewan,428
2009-03-12,15,31,47.98,7,Not Specified,Express Air,Consumer,Saskachewan,429
2009-03-12,19,39,35.99,13,Low,Regular Air,Small Business,Alberta,430
2009-03-12,37,15,73.98,4,Not Specified,Regular Air,Small Business,Alberta,431
2009-03-13,32,3,4.13,13,Critical,Regular Air,Home Office,Northwest Territories,432
2009-03-13,29,19,6.48,12,Medium,Regular Air,Corporate,Quebec,433
2009-03-13,31,2,125.99,6,Critical,Regular Air,Home Office,Ontario,434
2009-03-13,4,25,99.99,7,Critical,Regular Air,Home Office,Ontario,435
2009-03-14,26,38,154.13,11,Critical,Express Air,Corporate,Quebec,436
2009-03-14,15,34,62.18,11,Not Specified,Regular Air,Consumer,Manitoba,437
2009-03-14,30,36,200.98,5,Medium,Delivery Truck,Corporate,Saskachewan,438
2009-03-14,1,6,179.29,6,Medium,Delivery Truck,Corporate,Saskachewan,439
2009-03-14,23,45,200.98,9,Not Specified,Delivery Truck,Small Business,Saskachewan,440
2009-03-14,39,24,4.28,4,Not Specified,Regular Air,Small Business,Saskachewan,441
2009-03-14,4,19,85.99,7,Not Specified,Regular Air,Small Business,Saskachewan,442
2009-03-15,32,17,1.76,7,Medium,Regular Air,Corporate,British Columbia,443
2009-03-15,35,13,30.93,2,High,Regular Air,Small Business,Ontario,444
2009-03-15,23,2,125.99,13,Medium,Regular Air,Consumer,Newfoundland,445
2009-03-15,33,17,17.98,8,Medium,Regular Air,Consumer,Nova Scotia,446
2009-03-15,33,24,296.18,9,High,Delivery Truck,Corporate,Ontario,447
2009-03-15,9,6,14.2,14,Not Specified,Regular Air,Home Office,Alberta,448
2009-03-16,34,14,15.57,10,Medium,Regular Air,Corporate,Ontario,449
2009-03-16,34,11,7.59,15,Not Specified,Regular Air,Corporate,Saskachewan,450
2009-03-16,16,20,68.81,5,High,Delivery Truck,Small Business,British Columbia,451
2009-03-16,30,17,21.38,9,High,Regular Air,Small Business,British Columbia,452
2009-03-17,10,25,3.38,9,Medium,Regular Air,Home Office,Ontario,453
2009-03-17,12,39,5.98,12,Not Specified,Regular Air,Home Office,Quebec,454
2009-03-17,19,38,8.12,7,Medium,Express Air,Home Office,Ontario,455
2009-03-18,2,32,78.65,9,Medium,Express Air,Small Business,British Columbia,456
2009-03-18,7,7,6.48,10,Medium,Regular Air,Small Business,British Columbia,457
2009-03-18,31,23,5.98,9,Critical,Regular Air,Home Office,British Columbia,458
2009-03-18,4,19,20.99,10,Critical,Regular Air,Corporate,Ontario,459
2009-03-18,5,16,355.98,6,High,Delivery Truck,Small Business,Nova Scotia,460
2009-03-18,29,44,220.98,9,Medium,Delivery Truck,Corporate,Yukon,461
2009-03-18,36,18,20.98,13,Critical,Delivery Truck,Home Office,Yukon,462
2009-03-18,29,10,2.88,12,Not Specified,Regular Air,Corporate,Yukon,463
2009-03-19,27,11,24.92,14,High,Regular Air,Home Office,Prince Edward Island,464
2009-03-19,4,9,270.97,3,High,Delivery Truck,Home Office,Manitoba,465
2009-03-19,1,29,12.28,7,High,Express Air,Home Office,Manitoba,466
2009-03-19,21,28,3.28,15,High,Regular Air,Home Office,Ontario,467
2009-03-19,20,39,28.99,8,High,Regular Air,Consumer,Ontario,468
2009-03-19,33,28,5.34,7,Critical,Regular Air,Corporate,Ontario,469
2009-03-19,28,19,65.99,9,Critical,Express Air,Corporate,Ontario,470
2009-03-20,37,6,1637.53,14,Medium,Regular Air,Corporate,Nunavut,471
2009-03-20,26,9,2.61,3,Medium,Regular Air,Corporate,British Columbia,472
2009-03-20,16,11,9.11,7,Not Specified,Regular Air,Home Office,Ontario,473
2009-03-20,29,33,12.64,11,Not Specified,Regular Air,Home Office,Ontario,474
2009-03-20,1,7,19.98,4,Medium,Regular Air,Corporate,Nova Scotia,475
2009-03-20,2,30,160.98,12,Low,Delivery Truck,Consumer,Yukon,476
2009-03-21,8,41,420.98,15,High,Regular Air,Home Office,Ontario,477
2009-03-21,37,13,6783.02,5,Medium,Regular Air,Consumer,New Brunswick,478
2009-03-21,11,40,205.99,14,Medium,Regular Air,Consumer,New Brunswick,479
2009-03-21,25,37,13.48,6,Low,Regular Air,Home Office,Alberta,480
2009-03-21,24,30,6.48,10,High,Regular Air,Home Office,Alberta,481
2009-03-21,34,44,55.94,10,Not Specified,Regular Air,Consumer,Alberta,482
2009-03-22,39,17,39.48,1,High,Regular Air,Home Office,British Columbia,483
2009-03-22,14,9,4.91,12,High,Regular Air,Home Office,British Columbia,484
2009-03-22,24,16,152.48,14,Medium,Express Air,Corporate,British Columbia,485
2009-03-22,13,5,1500.97,15,Low,Delivery Truck,Consumer,Nova Scotia,486
2009-03-22,20,18,48.04,11,Low,Regular Air,Consumer,Nova Scotia,487
2009-03-22,28,5,4.28,13,Low,Regular Air,Consumer,Nova Scotia,488
2009-03-22,19,32,145.45,10,Not Specified,Delivery Truck,Corporate,Ontario,489
2009-03-22,30,44,160.98,13,Not Specified,Delivery Truck,Consumer,Quebec,490
2009-03-22,25,39,15.98,8,Not Specified,Regular Air,Consumer,Quebec,491
2009-03-22,2,27,12.28,8,Not Specified,Regular Air,Small Business,Saskachewan,492
2009-03-22,25,42,15.14,14,Not Specified,Regular Air,Small Business,Saskachewan,493
2009-03-22,29,4,6.84,6,Medium,Regular Air,Corporate,Alberta,494
2009-03-23,39,36,13.99,14,Not Specified,Regular Air,Corporate,Nova Scotia,495
2009-03-23,9,20,4.84,11,High,Express Air,Corporate,Ontario,496
2009-03-23,27,28,14.98,8,High,Regular Air,Corporate,Ontario,497
2009-03-23,24,25,4.55,3,Medium,Regular Air,Consumer,Ontario,498
2009-03-23,34,45,9.78,3,Medium,Express Air,Consumer,Ontario,499
2009-03-23,24,3,599.99,7,Not Specified,Regular Air,Corporate,Saskachewan,500
2009-03-23,21,7,11.97,11,Not Specified,Regular Air,Corporate,Saskachewan,501
2009-03-24,12,42,14.28,11,Not Specified,Regular Air,Home Office,Ontario,502
2009-03-24,24,6,15.42,12,Medium,Regular Air,Consumer,Ontario,503
2009-03-24,38,17,6.64,13,Critical,Regular Air,Small Business,Nova Scotia,504
2009-03-24,7,15,90.48,10,Critical,Regular Air,Small Business,Nova Scotia,505
2009-03-24,24,23,138.75,11,Medium,Delivery Truck,Small Business,Quebec,506
2009-03-24,2,6,9.48,13,Low,Regular Air,Small Business,Manitoba,507
2009-03-24,14,32,193.17,13,Low,Regular Air,Small Business,Manitoba,508
2009-03-25,34,20,10.64,10,Critical,Express Air,Corporate,British Columbia,509
2009-03-25,33,47,3.98,15,Low,Regular Air,Small Business,Ontario,510
2009-03-25,18,9,6.48,6,Low,Regular Air,Small Business,Ontario,511
2009-03-25,23,11,150.98,15,Not Specified,Regular Air,Corporate,Saskachewan,512
2009-03-25,27,30,18.97,7,Not Specified,Regular Air,Corporate,Saskachewan,513
2009-03-25,20,23,12.28,10,Not Specified,Regular Air,Corporate,Saskachewan,514
2009-03-25,26,46,34.99,14,Not Specified,Express Air,Corporate,Saskachewan,515
2009-03-25,29,20,5.68,7,Critical,Regular Air,Small Business,Yukon,516
2009-03-25,26,2,22.84,4,Critical,Regular Air,Small Business,Yukon,517
2009-03-25,13,27,500.98,8,Low,Delivery Truck,Small Business,British Columbia,518
2009-03-26,13,7,68.81,12,Medium,Delivery Truck,Home Office,Saskachewan,519
2009-03-26,32,29,20.89,8,Medium,Regular Air,Home Office,Saskachewan,520
2009-03-26,19,41,6.68,9,Critical,Regular Air,Corporate,New Brunswick,521
2009-03-26,7,20,225.04,11,Not Specified,Regular Air,Consumer,New Brunswick,522
2009-03-26,16,29,7.84,6,Not Specified,Regular Air,Consumer,New Brunswick,523
2009-03-26,32,7,5.18,6,Not Specified,Regular Air,Corporate,British Columbia,524
2009-03-27,12,41,8.12,1,Medium,Regular Air,Corporate,Prince Edward Island,525
2009-03-27,30,49,51.65,13,Medium,Regular Air,Corporate,Prince Edward Island,526
2009-03-27,18,2,6.68,5,Medium,Regular Air,Corporate,Prince Edward Island,527
2009-03-27,17,39,175.99,14,Medium,Regular Air,Corporate,Prince Edward Island,528
2009-03-27,8,25,11.97,8,High,Regular Air,Small Business,British Columbia,529
2009-03-27,18,26,28.53,8,High,Regular Air,Small Business,British Columbia,530
2009-03-27,13,6,15.28,4,High,Regular Air,Small Business,British Columbia,531
2009-03-27,38,36,8.95,12,Not Specified,Regular Air,Corporate,Nova Scotia,532
2009-03-27,36,46,213.45,3,Medium,Delivery Truck,Home Office,Quebec,533
2009-03-27,24,31,55.98,1,Medium,Regular Air,Home Office,Quebec,534
2009-03-27,38,3,16.06,12,Medium,Regular Air,Home Office,Quebec,535
2009-03-27,35,11,150.89,3,Not Specified,Delivery Truck,Corporate,Ontario,536
2009-03-27,32,29,18.7,3,Medium,Regular Air,Home Office,Manitoba,537
2009-03-27,35,34,15.98,8,Low,Regular Air,Corporate,Yukon,538
2009-03-27,28,7,17.98,6,High,Regular Air,Corporate,Alberta,539
2009-03-28,2,48,10.4,2,High,Regular Air,Corporate,Ontario,540
2009-03-28,2,48,4.28,8,High,Regular Air,Corporate,Ontario,541
2009-03-28,18,16,150.98,7,Not Specified,Regular Air,Consumer,Ontario,542
2009-03-28,23,10,90.97,11,Low,Delivery Truck,Home Office,New Brunswick,543
2009-03-28,38,42,6.68,1,Medium,Regular Air,Small Business,Manitoba,544
2009-03-28,32,6,25.98,5,Critical,Delivery Truck,Small Business,Saskachewan,545
2009-03-28,1,40,175.99,2,Medium,Regular Air,Corporate,Saskachewan,546
2009-03-29,39,18,11.97,14,Not Specified,Regular Air,Small Business,Prince Edward Island,547
2009-03-29,24,29,5.78,11,Not Specified,Express Air,Corporate,Ontario,548
2009-03-29,24,19,35.99,3,High,Regular Air,Small Business,Nova Scotia,549
2009-03-29,1,27,40.98,10,High,Regular Air,Small Business,Yukon,550
2009-03-30,10,2,11.34,15,Critical,Regular Air,Small Business,Quebec,551
2009-03-30,18,46,80.97,9,Medium,Delivery Truck,Small Business,Saskachewan,552
2009-03-30,15,35,4.91,5,Medium,Regular Air,Home Office,British Columbia,553
2009-03-30,13,45,5.34,13,Medium,Regular Air,Home Office,British Columbia,554
2009-03-30,19,5,55.99,12,Medium,Regular Air,Home Office,British Columbia,555
2009-03-30,15,41,5.98,14,Low,Regular Air,Consumer,Alberta,556
2009-03-30,22,23,39.98,10,Low,Regular Air,Consumer,Alberta,557
2009-03-31,12,1,55.99,5,Not Specified,Express Air,Corporate,Northwest Territories,558
2009-03-31,39,18,1.68,13,Critical,Regular Air,Consumer,Manitoba,559
2009-03-31,37,8,20.99,6,Critical,Express Air,Home Office,Saskachewan,560
2009-04-01,21,23,11.5,15,Not Specified,Express Air,Corporate,Ontario,561
2009-04-01,33,15,100.97,15,Not Specified,Regular Air,Corporate,Ontario,562
2009-04-01,24,23,99.99,13,Not Specified,Regular Air,Corporate,Ontario,563
2009-04-01,10,1,11.33,4,Medium,Regular Air,Small Business,Newfoundland,564
2009-04-01,30,30,35.99,15,High,Regular Air,Consumer,New Brunswick,565
2009-04-01,6,7,125.99,12,High,Regular Air,Consumer,New Brunswick,566
2009-04-01,15,9,60.98,11,Critical,Delivery Truck,Small Business,Saskachewan,567
2009-04-02,5,40,355.98,1,Critical,Delivery Truck,Corporate,Ontario,568
2009-04-02,2,17,37.94,13,Medium,Express Air,Corporate,Ontario,569
2009-04-02,2,16,90.24,11,High,Regular Air,Home Office,Ontario,570
2009-04-02,10,11,47.9,1,High,Express Air,Home Office,Ontario,571
2009-04-02,21,28,60.89,8,Medium,Delivery Truck,Small Business,Saskachewan,572
2009-04-03,3,29,62.18,3,High,Regular Air,Small Business,Quebec,573
2009-04-04,17,49,6.48,15,Critical,Regular Air,Home Office,British Columbia,574
2009-04-04,34,8,7.38,7,High,Regular Air,Small Business,Quebec,575
2009-04-04,16,46,35.99,11,Low,Regular Air,Small Business,Ontario,576
2009-04-04,36,33,59.76,14,High,Regular Air,Corporate,Ontario,577
2009-04-04,32,47,4.91,6,Medium,Regular Air,Home Office,Alberta,578
2009-04-04,3,19,4.0,7,Medium,Express Air,Home Office,Alberta,579
2009-04-05,15,26,22.38,5,High,Regular Air,Home Office,Ontario,580
2009-04-05,7,18,6.98,1,High,Regular Air,Home Office,Ontario,581
2009-04-05,24,45,36.55,14,Not Specified,Regular Air,Corporate,Manitoba,582
2009-04-05,37,15,85.99,9,High,Regular Air,Consumer,Saskachewan,583
2009-04-06,12,50,12.88,1,High,Regular Air,Consumer,Prince Edward Island,584
2009-04-06,31,16,4.84,11,Low,Regular Air,Home Office,Ontario,585
2009-04-06,20,39,60.65,13,Low,Regular Air,Consumer,Ontario,586
2009-04-06,29,29,2.18,2,Critical,Regular Air,Small Business,Nova Scotia,587
2009-04-06,31,31,300.98,7,Medium,Delivery Truck,Consumer,Quebec,588
2009-04-06,3,38,170.98,13,Critical,Delivery Truck,Small Business,Quebec,589
2009-04-06,23,41,5.77,3,Critical,Regular Air,Small Business,Quebec,590
2009-04-06,37,14,45.99,2,High,Express Air,Consumer,Ontario,591
2009-04-06,30,27,13.43,12,Low,Express Air,Corporate,Manitoba,592
2009-04-06,22,17,89.83,10,High,Regular Air,Home Office,Saskachewan,593
2009-04-06,30,49,13.43,6,High,Regular Air,Home Office,Saskachewan,594
2009-04-06,24,44,125.99,15,High,Regular Air,Home Office,Saskachewan,595
2009-04-06,27,40,18.97,1,Medium,Express Air,Home Office,British Columbia,596
2009-04-06,31,37,8.34,2,Medium,Regular Air,Home Office,British Columbia,597
2009-04-07,2,36,40.48,4,Low,Regular Air,Corporate,Prince Edward Island,598
2009-04-07,19,14,17.67,2,Medium,Express Air,Small Business,Ontario,599
2009-04-07,19,20,12.53,14,Not Specified,Regular Air,Home Office,Manitoba,600
2009-04-07,7,3,178.47,5,Not Specified,Regular Air,Home Office,Manitoba,601
2009-04-07,17,11,5.58,10,Low,Regular Air,Home Office,Yukon,602
2009-04-07,13,21,40.89,14,Low,Regular Air,Home Office,Yukon,603
2009-04-07,5,36,65.99,10,Medium,Regular Air,Corporate,Yukon,604
2009-04-08,13,37,4.55,1,Not Specified,Regular Air,Home Office,British Columbia,605
2009-04-08,17,34,42.98,13,Critical,Express Air,Corporate,Ontario,606
2009-04-08,38,46,40.97,15,Low,Regular Air,Consumer,Nova Scotia,607
2009-04-08,15,27,4.42,14,Critical,Regular Air,Small Business,Quebec,608
2009-04-08,31,39,35.44,7,Critical,Regular Air,Consumer,Quebec,609
2009-04-08,39,3,6.3,7,Low,Express Air,Corporate,Manitoba,610
2009-04-09,9,43,115.99,5,Low,Regular Air,Consumer,Ontario,611
2009-04-09,16,31,14.81,7,Not Specified,Regular Air,Small Business,Ontario,612
2009-04-09,28,29,2.78,11,Not Specified,Regular Air,Small Business,Ontario,613
2009-04-09,32,8,4.48,13,High,Regular Air,Consumer,Manitoba,614
2009-04-09,32,41,350.99,2,High,Delivery Truck,Consumer,Manitoba,615
2009-04-09,14,26,40.98,4,High,Express Air,Consumer,Manitoba,616
2009-04-09,9,29,349.45,13,High,Delivery Truck,Consumer,Manitoba,617
2009-04-09,18,11,90.48,7,Not Specified,Regular Air,Corporate,Saskachewan,618
2009-04-09,38,36,9.77,15,Not Specified,Regular Air,Corporate,Saskachewan,619
2009-04-09,12,2,34.99,8,Not Specified,Regular Air,Corporate,Saskachewan,620
2009-04-09,18,30,125.99,6,Medium,Regular Air,Corporate,Yukon,621
2009-04-09,19,39,400.97,4,Critical,Delivery Truck,Consumer,British Columbia,622
2009-04-09,9,46,2.12,4,Low,Regular Air,Home Office,Alberta,623
2009-04-09,9,11,1.76,1,Low,Regular Air,Home Office,Alberta,624
2009-04-10,33,5,3.28,8,Not Specified,Regular Air,Consumer,British Columbia,625
2009-04-10,22,21,10.98,14,Not Specified,Regular Air,Consumer,British Columbia,626
2009-04-10,24,29,328.14,13,Not Specified,Delivery Truck,Home Office,Ontario,627
2009-04-10,4,29,7.08,13,Not Specified,Regular Air,Home Office,Ontario,628
